0.1665	0.0575
0.0846	0.0383
0.2115	0.0461
0.2241	0.0465
0.2639	0.0428
0.0946	0.0344
0.3954	0.0419
0.4079	0.0416
0.4617	0.0425
0.1376	0.0371
0.1353	0.0352
0.5128	0.0416
0.5636	0.0419
0.4758	0.0426
0.1419	0.0353
0.2853	0.0414
0.1325	0.0397
0.2650	0.0522
0.1328	0.0425
0.2180	0.0447
0.2114	0.0565
0.1384	0.0666
0.1751	0.0570
0.2089	0.0664
0.1240	0.0497
0.3343	0.0676
0.1645	0.0629
0.1388	0.0615
0.1367	0.0559
0.2194	0.0669
0.1878	0.0675
0.1020	0.0526
0.1639	0.0613
0.1994	0.0758
0.1653	0.0746
0.1254	0.0632
0.1874	0.0659
0.1393	0.0607
0.1524	0.0632
0.1310	0.0588
0.2522	0.0752
0.1398	0.0658
0.2330	0.0750
0.2783	0.0783
0.1930	0.0687
0.1741	0.0674
0.1760	0.0680
0.1218	0.0697
0.1037	0.0635
0.0893	0.0626
0.0736	0.0522
0.0913	0.0723
0.0966	0.0790
0.0884	0.0781
0.0892	0.0835
0.0882	0.0743
0.0865	0.0736
0.0775	0.0706
0.1056	0.0704
0.1320	0.0715
0.0870	0.0582
0.1561	0.0737
0.0900	0.0498
0.0813	0.0443
0.1073	0.0480
0.2405	0.0599
0.2697	0.0667
0.2181	0.0613
0.1397	0.0529
0.4006	0.0771
0.1229	0.0546
0.2711	0.0573
0.2700	0.0627
0.1508	0.0530
0.1835	0.0580
0.1176	0.0556
0.1762	0.0646
0.1507	0.0596
0.4572	0.0753
0.1973	0.0533
0.1212	0.0547
0.1187	0.0496
0.0883	0.0521
0.1374	0.0683
0.1005	0.0500
0.1176	0.0518
0.1467	0.0821
0.1145	0.0844
0.1560	0.0999
0.1115	0.0867
0.0814	0.0715
0.1049	0.0787
0.1968	0.0651
0.0985	0.0593
0.1191	0.0593
0.1781	0.0727
0.2207	0.0701
0.1363	0.0674
0.1574	0.0687
0.3055	0.0810
0.2625	0.0775
0.1319	0.0698
0.1512	0.0736
0.0756	0.0566
0.0798	0.0651
0.0741	0.0548
0.0850	0.0542
0.1091	0.0656
0.1121	0.0748
0.1141	0.0807
0.1060	0.0628
0.0842	0.0567
0.1286	0.0683
0.1751	0.0740
0.1303	0.0632
0.2771	0.0983
0.2084	0.0825
0.1373	0.0739
0.1194	0.0769
0.0888	0.0692
0.1246	0.0688
0.1623	0.0714
0.0804	0.0589
0.0747	0.0698
0.1314	0.0802
0.1819	0.0773
0.1837	0.0858
0.1433	0.0731
0.1409	0.0767
0.0840	0.0659
0.1221	0.0723
0.1816	0.0795
0.2015	0.0842
0.0986	0.0693
0.1098	0.0712
0.1816	0.0845
0.1105	0.0677
0.0827	0.0659
0.1196	0.0674
0.1976	0.0817
0.2074	0.0831
0.1133	0.0653
0.2131	0.0745
0.1790	0.0741
0.1191	0.0675
0.1269	0.0759
0.1149	0.0790
0.1521	0.0799
0.0862	0.0610
0.1009	0.0706
0.1055	0.0730
0.0916	0.0668
0.1293	0.0527
0.1612	0.0553
0.1658	0.0504
0.2200	0.0597
0.1333	0.0462
0.1793	0.0546
0.2097	0.0502
0.4513	0.0609
0.1005	0.0433
0.0983	0.0444
0.1325	0.0536
0.1035	0.0520
0.0738	0.0407
0.0878	0.0437
0.1227	0.0520
0.0834	0.0673
0.0863	0.0805
0.1230	0.0893
0.1347	0.0823
0.1600	0.0786
0.1867	0.0840
0.1557	0.0809
0.1600	0.0805
0.1202	0.0750
0.1256	0.0670
0.0925	0.0618
0.1335	0.0680
0.1089	0.0644
0.1424	0.0855
0.0968	0.0636
0.2186	0.0868
0.3047	0.0928
0.2932	0.0836
0.1481	0.0713
0.0878	0.0536
0.1080	0.0601
0.1723	0.0810
0.1861	0.0742
0.0841	0.0546
0.1662	0.0721
0.1023	0.0486
0.1853	0.0581
0.1649	0.0520
0.1264	0.0485
0.2125	0.0578
0.0938	0.0426
0.2899	0.0600
0.4506	0.0654
0.1278	0.0473
0.0970	0.0465
0.3399	0.0683
0.2297	0.0621
0.1113	0.0494
0.2644	0.0584
0.2419	0.0670
0.2346	0.0748
0.2415	0.0784
0.1139	0.0457
0.1204	0.0461
0.2147	0.0540
0.2011	0.0575
0.1861	0.0528
0.2793	0.0649
0.3631	0.0615
0.4600	0.0740
0.2794	0.0696
0.1155	0.0490
0.1757	0.0584
0.0986	0.0459
0.1661	0.0573
0.1794	0.0642
0.1265	0.0535
0.1505	0.0917
0.1987	0.1051
0.0843	0.0631
0.1558	0.0892
0.1292	0.0902
0.0856	0.0725
0.0897	0.0822
0.1039	0.0820
0.0900	0.0861
0.0944	0.1068
0.0870	0.0826
0.0892	0.0796
0.0768	0.0605
0.1526	0.0947
0.1639	0.1082
0.1495	0.1159
0.1627	0.1370
0.1986	0.1647
0.1754	0.1298
