0.2234	0.0260
0.6441	0.0272
0.5161	0.0272
0.6841	0.0272
0.5159	0.0282
0.7679	0.0284
0.4638	0.0278
0.6148	0.0279
0.3075	0.0273
0.5195	0.0281
0.3018	0.0272
0.5021	0.0284
0.2470	0.0268
0.1667	0.0338
0.2100	0.0337
0.1859	0.0383
0.1675	0.0385
0.1846	0.0395
0.2336	0.0399
0.3318	0.0401
0.4228	0.0406
0.5162	0.0361
0.4930	0.0330
0.2712	0.0329
0.1231	0.0343
0.3993	0.0338
0.3547	0.0332
0.1448	0.0346
0.5942	0.0355
0.6714	0.0364
0.5248	0.0355
0.5479	0.0305
0.5961	0.0252
0.5975	0.0247
0.5950	0.0246
0.5797	0.0249
0.5540	0.0248
0.3086	0.0237
0.7658	0.0247
0.8455	0.0248
0.8090	0.0259
0.6220	0.0246
0.7113	0.0245
0.5703	0.0239
0.6526	0.0247
0.5271	0.0241
0.4288	0.0238
0.3634	0.0259
0.6799	0.0312
0.5925	0.0307
0.5421	0.0318
0.3382	0.0320
0.1398	0.0326
0.3910	0.0317
0.3175	0.0311
0.1410	0.0317
0.3148	0.0367
0.4978	0.0368
0.3119	0.0359
0.1776	0.0356
0.2632	0.0355
0.3723	0.0279
0.2987	0.0275
0.4173	0.0286
0.5681	0.0283
0.2331	0.0275
0.4197	0.0281
0.5770	0.0284
0.7513	0.0299
0.5296	0.0246
0.5598	0.0245
0.4646	0.0244
0.6541	0.0248
0.4990	0.0242
0.5506	0.0244
0.5883	0.0243
0.8233	0.0246
0.6719	0.0244
0.5993	0.0245
0.3589	0.0245
0.1606	0.0249
0.4444	0.0247
0.3861	0.0243
0.1683	0.0250
0.3699	0.0261
0.7127	0.0260
0.6269	0.0261
0.4989	0.0260
0.7177	0.0256
0.7276	0.0260
0.8067	0.0258
0.6805	0.0258
0.6347	0.0256
0.2745	0.0250
0.6406	0.0261
0.7216	0.0263
0.7730	0.0274
0.5289	0.0259
0.7287	0.0282
0.4594	0.0273
0.4609	0.0279
0.6543	0.0282
0.6846	0.0278
0.6654	0.0279
0.6355	0.0293
0.5998	0.0299
0.6757	0.0324
0.4454	0.0315
0.3117	0.0317
0.4577	0.0318
0.6666	0.0323
0.3500	0.0315
0.4589	0.0289
0.4380	0.0289
0.1608	0.0286
0.5509	0.0297
0.3308	0.0293
0.2239	0.0300
0.5392	0.0291
0.7255	0.0304
0.2058	0.0281
0.2588	0.0284
0.2688	0.0280
0.4652	0.0285
0.4647	0.0291
0.5878	0.0288
0.2911	0.0280
0.5761	0.0337
0.2521	0.0323
0.5369	0.0339
0.2224	0.0328
0.6394	0.0345
0.6031	0.0331
