0.1181	0.1193
0.0970	0.0811
0.1156	0.0811
0.1175	0.0808
0.1924	0.0897
0.1811	0.1301
0.1231	0.0833
0.0962	0.0777
0.0855	0.0826
0.1096	0.0904
0.0774	0.0662
0.0678	0.0702
0.0825	0.0935
0.0709	0.0756
0.0929	0.1044
0.1522	0.1100
0.1778	0.1148
0.1020	0.1102
0.0827	0.0773
0.1021	0.1000
0.1218	0.0997
0.1422	0.1080
0.0749	0.0724
0.0737	0.0708
0.0752	0.0773
0.0698	0.0768
0.0682	0.0707
0.0867	0.0873
0.0797	0.0773
0.0731	0.0795
0.1095	0.0910
0.1036	0.0916
0.0965	0.0754
0.0894	0.0674
0.1205	0.0814
0.0861	0.0693
0.0757	0.0616
0.0818	0.0666
0.0753	0.0563
0.1924	0.0950
0.0918	0.0621
0.2142	0.1012
0.1484	0.0912
0.2544	0.0978
0.1103	0.0686
0.0823	0.0568
0.1602	0.0866
0.2229	0.0898
0.0839	0.0602
0.0775	0.0605
0.0945	0.0722
0.0771	0.0648
0.0786	0.0620
0.0798	0.0613
0.0785	0.0632
0.0750	0.0668
0.1285	0.0909
0.1031	0.0922
0.1640	0.0954
0.0804	0.0814
0.0767	0.0742
0.0839	0.0796
0.0780	0.0803
0.0774	0.0713
0.0722	0.0729
0.0783	0.0797
0.0731	0.0606
0.0964	0.0756
0.0951	0.0752
0.0792	0.0596
0.1407	0.0767
0.0782	0.0589
0.0957	0.0667
0.2158	0.0815
0.1067	0.0638
0.1135	0.0572
0.0899	0.0537
0.1062	0.0585
0.1200	0.0549
0.0982	0.0529
0.1041	0.0556
0.1480	0.0621
0.2647	0.0692
0.1929	0.0606
0.1836	0.0634
0.3273	0.0687
0.0982	0.0529
0.1411	0.0587
0.1007	0.0588
0.0745	0.0482
0.0786	0.0528
0.0758	0.0493
0.0891	0.0620
0.0719	0.0743
0.1131	0.0996
0.1427	0.1183
0.1254	0.0970
