0.0914	0.0742
0.0942	0.0846
0.0723	0.0688
0.1698	0.0884
0.1388	0.0873
0.0922	0.0719
0.0979	0.0799
0.0846	0.0647
0.1236	0.0695
0.1111	0.0700
0.2258	0.0807
0.1459	0.0743
0.2130	0.0775
0.1309	0.0680
0.1266	0.0766
0.1436	0.0728
0.1147	0.0791
0.0751	0.0592
0.0769	0.0608
0.1271	0.0733
0.0769	0.0711
0.0765	0.0696
0.0902	0.0761
0.0908	0.0812
0.0917	0.0791
0.0830	0.0792
0.0977	0.0804
0.0960	0.0843
0.0827	0.0735
0.1160	0.0743
0.0886	0.0667
0.1021	0.0704
0.1089	0.0713
0.1173	0.0575
0.0953	0.0531
0.1366	0.0579
0.1727	0.0611
0.1092	0.0543
0.1402	0.0614
0.0976	0.0550
0.2801	0.0673
0.1215	0.0574
0.1284	0.0636
0.0998	0.0602
0.1064	0.0664
0.0815	0.0566
0.1396	0.0731
0.1873	0.0777
0.2171	0.0902
0.1365	0.0791
0.0950	0.0654
0.0858	0.0678
0.1334	0.0812
0.0924	0.0763
0.1013	0.0726
0.0916	0.0669
0.1143	0.0763
0.1447	0.0741
0.1349	0.0721
0.1074	0.0710
0.1037	0.0730
0.1039	0.0703
0.1048	0.0654
0.2082	0.0754
0.0847	0.0612
0.0943	0.0667
0.0962	0.0685
0.1094	0.0739
0.0945	0.0739
0.0848	0.0658
0.0762	0.0604
0.0824	0.0767
0.0782	0.0684
0.1577	0.0853
0.1365	0.0811
0.1297	0.0846
0.1117	0.0931
0.0981	0.0876
0.0819	0.0765
0.0980	0.0911
0.0976	0.0929
0.0866	0.0920
0.1010	0.0925
0.1205	0.1062
0.0831	0.0940
0.0874	0.0878
0.0918	0.0928
0.1089	0.0944
0.0781	0.0803
0.0896	0.0843
0.1400	0.1005
0.0940	0.0802
0.1144	0.0884
0.1153	0.0902
0.1273	0.0839
0.1274	0.0800
0.1060	0.0813
0.0851	0.0699
0.0922	0.0710
0.0748	0.0642
0.0824	0.0689
0.0739	0.0648
0.0836	0.0690
0.0844	0.0647
0.1684	0.0763
0.1229	0.0743
0.1375	0.0767
0.1215	0.0767
0.1354	0.0774
0.1018	0.0709
0.1009	0.0730
0.1033	0.0715
0.1067	0.0763
0.0918	0.0748
0.1278	0.0817
0.1373	0.0785
0.1133	0.0791
0.0925	0.0627
0.1387	0.0736
0.0786	0.0592
0.0961	0.0729
0.0885	0.0660
0.0886	0.0607
0.1057	0.0529
0.2283	0.0625
