0.2640	0.0636
0.1147	0.0530
0.1084	0.0525
0.2065	0.0748
0.2477	0.0903
0.1816	0.0763
0.0893	0.0562
0.1424	0.0671
0.1356	0.0674
0.0796	0.0653
0.0947	0.0626
0.0844	0.0576
0.1095	0.0721
0.0789	0.0672
0.1136	0.0775
0.0940	0.0757
0.0948	0.0694
0.1034	0.0734
0.1086	0.0527
0.0955	0.0470
0.0985	0.0535
0.1320	0.0662
0.1764	0.0693
0.1265	0.0626
0.0944	0.0490
0.4032	0.1003
0.1697	0.0568
0.1239	0.0526
0.0901	0.0505
0.1615	0.0588
0.1525	0.0541
0.1073	0.0487
0.0888	0.0437
0.2239	0.0800
0.1300	0.0682
0.0964	0.0613
0.1076	0.0660
0.1065	0.0677
0.1011	0.0577
0.0858	0.0503
0.2149	0.0752
0.1429	0.0515
0.1546	0.0525
0.1749	0.0513
0.1409	0.0524
0.2818	0.0645
0.1695	0.0580
0.1885	0.0542
0.4047	0.0555
0.1876	0.0434
0.3137	0.0535
0.1264	0.0418
0.2846	0.0478
0.3397	0.0500
0.4972	0.0520
0.3450	0.0547
0.3645	0.0529
0.3690	0.0552
0.2177	0.0564
0.2806	0.0559
0.2981	0.0495
0.4479	0.0657
0.1051	0.0444
0.2276	0.0630
0.1054	0.0465
0.0788	0.0422
0.1558	0.0564
0.1027	0.0536
0.0997	0.0541
0.0758	0.0579
0.1212	0.0740
0.1361	0.0920
0.1666	0.0895
0.0762	0.0675
0.0893	0.0747
0.1130	0.0902
0.1023	0.0785
0.0861	0.0671
0.1084	0.0699
0.1073	0.0603
0.0982	0.0602
0.0874	0.0572
0.1002	0.0594
0.1082	0.0605
0.1282	0.0643
0.0939	0.0520
0.2762	0.0741
0.0878	0.0487
0.2072	0.0760
0.1405	0.0653
0.1997	0.0762
0.1224	0.0596
0.2945	0.0725
0.0978	0.0546
0.1791	0.0663
0.1607	0.0634
0.1270	0.0589
0.1353	0.0550
0.1209	0.0626
0.1275	0.0617
0.1214	0.0622
0.2112	0.0644
0.1252	0.0569
0.1658	0.0554
0.1400	0.0533
0.2664	0.0627
0.1640	0.0581
0.1914	0.0634
0.2938	0.0711
0.3221	0.0684
0.1399	0.0605
0.2705	0.0691
0.0852	0.0513
0.1153	0.0608
0.2548	0.0816
0.3111	0.0757
0.1836	0.0664
0.1642	0.0626
0.1781	0.0641
0.2506	0.0659
0.1989	0.0615
0.1122	0.0423
0.1949	0.0511
0.0911	0.0415
0.3306	0.0619
0.1606	0.0589
0.1566	0.0443
0.4959	0.0620
0.2258	0.0576
0.4003	0.0640
0.3574	0.0554
0.2505	0.0672
0.5951	0.0587
0.5689	0.0578
0.4229	0.0590
0.4175	0.0716
0.3843	0.0617
0.3990	0.0689
0.2880	0.0526
0.1158	0.0453
0.1037	0.0482
0.1103	0.0748
0.1170	0.0587
0.1031	0.0639
0.1543	0.0608
0.0891	0.0586
0.0812	0.0541
0.0942	0.0649
0.1617	0.0702
0.1929	0.0756
0.0778	0.0501
0.0846	0.0543
0.2388	0.0698
0.3242	0.0835
0.2377	0.0630
0.2398	0.0695
0.1476	0.0612
0.1266	0.0668
0.1339	0.0591
0.1249	0.0637
0.1093	0.0557
0.1919	0.0705
0.1108	0.0607
0.1162	0.0664
0.1051	0.0674
0.1380	0.0691
0.1064	0.0546
0.1188	0.0549
0.1175	0.0567
0.1284	0.0560
0.0891	0.0408
0.1082	0.0429
0.1178	0.0424
0.2796	0.0495
0.1287	0.0447
0.1390	0.0513
0.1191	0.0446
0.4436	0.0544
0.3296	0.0535
0.3244	0.0539
0.2959	0.0537
0.1013	0.0436
0.3130	0.0527
0.3126	0.0560
0.2216	0.0493
0.2281	0.0621
0.1312	0.0581
0.2568	0.0643
0.1007	0.0490
0.3029	0.0736
0.2409	0.0589
0.3208	0.0554
0.1387	0.0436
0.2221	0.0478
0.3245	0.0532
0.2071	0.0602
0.2072	0.0464
0.2941	0.0580
0.4686	0.0570
0.1186	0.0457
0.2447	0.0542
0.2161	0.0565
0.2622	0.0627
0.0970	0.0438
0.1605	0.0534
0.2287	0.0543
0.1096	0.0600
0.1021	0.0585
0.0973	0.0587
0.0889	0.0558
0.0915	0.0627
0.1035	0.0602
0.1473	0.0680
0.0861	0.0562
0.0869	0.0545
0.1994	0.0767
0.1078	0.0425
0.0769	0.0350
0.1003	0.0417
0.2841	0.0543
0.1589	0.0561
0.2046	0.0461
0.2560	0.0418
0.5903	0.0556
0.3022	0.0473
0.4199	0.0517
0.2458	0.0378
0.5610	0.0483
0.3906	0.0410
0.6751	0.0451
0.5869	0.0418
0.4132	0.0374
0.2820	0.0381
0.3741	0.0402
0.4354	0.0429
0.3019	0.0428
0.3534	0.0407
0.2288	0.0454
0.4623	0.0627
0.1685	0.0523
0.2429	0.0640
0.3107	0.0566
0.1037	0.0382
